site,sub_num,age,sex,image,exclusion,category,object,object.basic,image_no,hr,min,sec,msec,timestamp,labels_30,labels_60,labels_180,labels_300,labels_600
American,7780,7,M,001135.03.gif,NA,Toy,ball,ball,001135.03,0,11,35,3,695003,0,0,0,0,0
American,7780,7,M,001140.03.gif,NA,Toy,ball,ball,001140.03,0,11,40,3,700003,0,0,0,0,0
American,7780,7,M,001145.00.gif,NA,Toy,ball,ball,001145.00,0,11,45,0,705000,0,0,0,0,0
American,7780,7,M,001150.01.gif,NA,Toy,ball,ball,001150.01,0,11,50,1,710001,0,0,0,0,0
American,7780,7,M,001155.01.gif,NA,Toy,ball,ball,001155.01,0,11,55,1,715001,0,0,0,0,0
American,7780,7,M,001200.02.gif,NA,Toy,ball,ball,001200.02,0,12,0,2,720002,0,0,0,0,0
American,7780,7,M,001205.02.gif,NA,Toy,ball,ball,001205.02,0,12,5,2,725002,0,0,0,0,0
American,7780,7,M,001210.03.gif,NA,Toy,ball,ball,001210.03,0,12,10,3,730003,0,0,0,0,0
American,7780,7,M,001215.00.gif,NA,Toy,ball,ball,001215.00,0,12,15,0,735000,0,0,0,0,0
American,7780,7,M,001220.01.gif,NA,Toy,ball,ball,001220.01,0,12,20,1,740001,0,0,0,0,0
American,7780,7,M,001225.01.gif,NA,Toy,ball,ball,001225.01,0,12,25,1,745001,0,0,0,0,0
American,7780,7,M,001230.02.gif,NA,Toy,ball,ball,001230.02,0,12,30,2,750002,0,0,0,0,0
American,7780,7,M,001235.02.gif,NA,Toy,ball,ball,001235.02,0,12,35,2,755002,0,0,0,0,0
American,7780,7,M,001240.03.gif,NA,Toy,ball,ball,001240.03,0,12,40,3,760003,0,0,0,0,0
American,7780,7,M,001245.03.gif,NA,Toy,ball,ball,001245.03,0,12,45,3,765003,0,0,0,0,0
American,7780,7,M,001300.01.gif,NA,Toy,ball,ball,001300.01,0,13,0,1,780001,0,0,0,0,0
American,7780,7,M,001340.02.gif,NA,OtherSynthetic,container,container,001340.02,0,13,40,2,820002,0,0,0,0,0
American,7780,7,M,001415.02.gif,NA,Toy,ball,ball,001415.02,0,14,15,2,855002,0,0,0,0,0
American,7780,7,M,001430.00.gif,NA,OtherSynthetic,container,container,001430.00,0,14,30,0,870000,0,0,0,0,0
American,7780,7,M,001435.01.gif,NA,OtherSynthetic,container,container,001435.01,0,14,35,1,875001,0,0,0,0,0
American,7780,7,M,001440.01.gif,NA,OtherSynthetic,container,container,001440.01,0,14,40,1,880001,0,0,0,0,0
American,7780,7,M,001445.02.gif,NA,OtherSynthetic,container,container,001445.02,0,14,45,2,885002,0,0,0,0,0
American,7780,7,M,001450.02.gif,NA,OtherSynthetic,container,container,001450.02,0,14,50,2,890002,0,0,0,0,0
American,7780,7,M,001455.03.gif,NA,OtherSynthetic,container,container,001455.03,0,14,55,3,895003,0,0,0,0,0
American,7780,7,M,001500.03.gif,NA,OtherSynthetic,container,container,001500.03,0,15,0,3,900003,0,0,0,0,0
American,7780,7,M,001505.00.gif,NA,OtherSynthetic,container,container,001505.00,0,15,5,0,905000,0,0,0,0,0
American,7780,7,M,001510.01.gif,NA,OtherSynthetic,container,container,001510.01,0,15,10,1,910001,0,0,0,0,0
American,7780,7,M,001515.01.gif,NA,OtherSynthetic,container,container,001515.01,0,15,15,1,915001,0,0,0,0,0
American,7780,7,M,001520.02.gif,NA,OtherSynthetic,container,container,001520.02,0,15,20,2,920002,0,0,0,0,0
American,7780,7,M,001525.02.gif,NA,OtherSynthetic,container,container,001525.02,0,15,25,2,925002,0,0,0,0,0
American,7780,7,M,001530.03.gif,NA,OtherSynthetic,container,container,001530.03,0,15,30,3,930003,0,0,0,0,0
American,7780,7,M,001540.01.gif,NA,OtherSynthetic,container,container,001540.01,0,15,40,1,940001,0,0,0,0,0
American,7780,7,M,001545.01.gif,NA,OtherSynthetic,container,container,001545.01,0,15,45,1,945001,0,0,0,0,0
American,7780,7,M,001550.02.gif,NA,OtherSynthetic,container,container,001550.02,0,15,50,2,950002,0,0,0,0,0
American,7780,7,M,001555.02.gif,NA,OtherSynthetic,container,container,001555.02,0,15,55,2,955002,0,0,0,0,0
American,7780,7,M,001600.03.gif,NA,OtherSynthetic,container,container,001600.03,0,16,0,3,960003,0,0,0,0,0
American,7780,7,M,001605.03.gif,NA,Toy,stuffed tiger,tiger,001605.03,0,16,5,3,965003,0,0,0,0,0
American,7780,7,M,001615.01.gif,NA,Toy,stuffed tiger,tiger,001615.01,0,16,15,1,975001,0,0,0,0,0
American,7780,7,M,001630.02.gif,NA,Toy,stuffed tiger,tiger,001630.02,0,16,30,2,990002,0,0,0,0,0
American,7780,7,M,001635.03.gif,NA,Toy,stuffed tiger,tiger,001635.03,0,16,35,3,995003,0,0,0,0,0
American,7780,7,M,001640.03.gif,NA,Toy,stuffed tiger,tiger,001640.03,0,16,40,3,1000003,0,0,0,0,0
American,7780,7,M,001645.00.gif,NA,Toy,stuffed tiger,tiger,001645.00,0,16,45,0,1005000,0,0,0,0,0
American,7780,7,M,001650.01.gif,NA,Toy,stuffed tiger,tiger,001650.01,0,16,50,1,1010001,0,0,0,0,0
American,7780,7,M,001655.01.gif,NA,Toy,stuffed tiger,tiger,001655.01,0,16,55,1,1015001,0,0,0,0,0
American,7780,7,M,001700.02.gif,NA,Toy,stuffed tiger,tiger,001700.02,0,17,0,2,1020002,0,0,0,0,0
American,7780,7,M,001705.02.gif,NA,Toy,stuffed tiger,tiger,001705.02,0,17,5,2,1025002,0,0,0,0,0
American,7780,7,M,001710.03.gif,NA,Toy,stuffed tiger,tiger,001710.03,0,17,10,3,1030003,0,0,0,0,0
American,7780,7,M,001715.00.gif,NA,Toy,stuffed tiger,tiger,001715.00,0,17,15,0,1035000,0,0,0,0,0
American,7780,7,M,001720.01.gif,NA,Toy,stuffed tiger,tiger,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,7780,7,M,001725.01.gif,NA,Toy,stuffed tiger,tiger,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,7780,7,M,001730.02.gif,NA,Toy,stuffed tiger,tiger,001730.02,0,17,30,2,1050002,0,0,0,0,0
American,7780,7,M,001735.02.gif,NA,Toy,stuffed tiger,tiger,001735.02,0,17,35,2,1055002,0,0,0,0,0
American,7780,7,M,001740.03.gif,NA,Toy,stuffed tiger,tiger,001740.03,0,17,40,3,1060003,0,0,0,0,0
American,7780,7,M,001745.03.gif,NA,Toy,stuffed tiger,tiger,001745.03,0,17,45,3,1065003,0,0,0,0,0
American,7780,7,M,001750.00.gif,NA,Toy,stuffed tiger,tiger,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,7780,7,M,001755.01.gif,NA,Toy,stuffed tiger,tiger,001755.01,0,17,55,1,1075001,0,0,0,0,0
American,7780,7,M,001800.01.gif,NA,Toy,stuffed tiger,tiger,001800.01,0,18,0,1,1080001,0,0,0,0,0
American,7780,7,M,001805.02.gif,NA,Toy,stuffed tiger,tiger,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,7780,7,M,001810.02.gif,NA,Toy,block,block,001810.02,0,18,10,2,1090002,0,0,0,0,0
American,7780,7,M,001815.03.gif,NA,Toy,block,block,001815.03,0,18,15,3,1095003,0,0,0,0,0
American,7780,7,M,001820.03.gif,NA,Toy,block,block,001820.03,0,18,20,3,1100003,0,0,0,0,0
American,7780,7,M,001825.00.gif,NA,Toy,block,block,001825.00,0,18,25,0,1105000,0,0,0,0,0
American,7780,7,M,001830.01.gif,NA,Toy,block,block,001830.01,0,18,30,1,1110001,0,0,0,0,0
American,7780,7,M,001835.01.gif,NA,Toy,stuffed squirrel,squirrel,001835.01,0,18,35,1,1115001,0,0,0,0,0
American,7780,7,M,001840.02.gif,NA,Toy,stuffed squirrel,squirrel,001840.02,0,18,40,2,1120002,0,0,0,0,0
American,7780,7,M,001850.03.gif,NA,Toy,block,block,001850.03,0,18,50,3,1130003,0,0,0,0,0
American,7780,7,M,001855.00.gif,NA,OtherSynthetic,container lid,lid,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,7780,7,M,001900.01.gif,NA,OtherSynthetic,container lid,lid,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,7780,7,M,001905.01.gif,NA,OtherSynthetic,container lid,lid,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,7780,7,M,001910.02.gif,NA,OtherSynthetic,container lid,lid,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,7780,7,M,001915.02.gif,NA,OtherSynthetic,container lid,lid,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,7780,7,M,001920.03.gif,NA,OtherSynthetic,container lid,lid,001920.03,0,19,20,3,1160003,0,0,0,0,0
American,7780,7,M,001925.03.gif,NA,OtherSynthetic,container lid,lid,001925.03,0,19,25,3,1165003,0,0,0,0,0
American,7780,7,M,001930.00.gif,NA,OtherSynthetic,container lid,lid,001930.00,0,19,30,0,1170000,0,0,0,0,0
American,7780,7,M,001935.01.gif,NA,OtherSynthetic,container lid,lid,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,7780,7,M,001940.01.gif,NA,OtherSynthetic,container lid,lid,001940.01,0,19,40,1,1180001,0,0,0,0,0
American,7780,7,M,001945.02.gif,NA,OtherSynthetic,container lid,lid,001945.02,0,19,45,2,1185002,0,0,0,0,0
American,7780,7,M,001950.02.gif,NA,OtherSynthetic,container lid,lid,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,7780,7,M,001955.03.gif,NA,OtherSynthetic,container lid,lid,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,7780,7,M,002000.03.gif,NA,OtherSynthetic,container lid,lid,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,7780,7,M,002000.03.gif,NA,OtherNatural,container lid,lid,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,7780,7,M,002005.00.gif,NA,OtherSynthetic,container lid,lid,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,7780,7,M,002005.00.gif,NA,OtherNatural,container lid,lid,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,7780,7,M,002010.01.gif,NA,OtherSynthetic,container lid,lid,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,7780,7,M,002010.01.gif,NA,OtherNatural,container lid,lid,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,7780,7,M,002015.01.gif,NA,Toy,block,block,002015.01,0,20,15,1,1215001,0,0,0,0,0
American,7780,7,M,002020.02.gif,NA,Toy,block,block,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,7780,7,M,002025.02.gif,NA,Toy,block,block,002025.02,0,20,25,2,1225002,0,0,0,0,0
American,7780,7,M,002045.01.gif,NA,Toy,block,block,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,7780,7,M,002055.02.gif,NA,Toy,block,block,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,7780,7,M,002100.03.gif,NA,Toy,block,block,002100.03,0,21,0,3,1260003,0,0,0,0,0
American,7780,7,M,002105.03.gif,NA,Toy,block,block,002105.03,0,21,5,3,1265003,0,0,0,0,0
American,7780,7,M,002110.00.gif,NA,Toy,block,block,002110.00,0,21,10,0,1270000,0,0,0,0,0
American,7780,7,M,002130.02.gif,NA,Toy,block,block,002130.02,0,21,30,2,1290002,0,0,0,0,0
American,7780,7,M,002135.03.gif,NA,Toy,block,block,002135.03,0,21,35,3,1295003,0,0,0,0,0
American,7780,7,M,002140.03.gif,NA,Toy,block,block,002140.03,0,21,40,3,1300003,0,0,0,0,0
American,7780,7,M,002150.01.gif,NA,Toy,block,block,002150.01,0,21,50,1,1310001,0,0,0,0,0
American,7780,7,M,002155.01.gif,NA,Toy,block,block,002155.01,0,21,55,1,1315001,0,0,0,0,0
American,7780,7,M,002200.02.gif,NA,Toy,block,block,002200.02,0,22,0,2,1320002,0,0,0,0,0
American,7780,7,M,002205.02.gif,NA,Toy,block,block,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,7780,7,M,002210.03.gif,NA,Toy,block,block,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,7780,7,M,002215.00.gif,NA,Toy,block,block,002215.00,0,22,15,0,1335000,0,0,0,0,0
American,7780,7,M,002220.01.gif,NA,Toy,block,block,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,7780,7,M,002225.01.gif,NA,Toy,block,block,002225.01,0,22,25,1,1345001,0,0,0,0,0
American,7780,7,M,002235.02.gif,NA,Toy,block,block,002235.02,0,22,35,2,1355002,0,0,0,0,0
American,7780,7,M,002240.03.gif,NA,Toy,peace sign teething toy,teether,002240.03,0,22,40,3,1360003,0,0,0,0,0
American,7780,7,M,002250.00.gif,NA,Toy,block,block,002250.00,0,22,50,0,1370000,0,0,0,0,0
American,7780,7,M,002255.01.gif,NA,Toy,peace sign teething toy,teether,002255.01,0,22,55,1,1375001,0,0,0,0,0
American,7780,7,M,002300.01.gif,NA,Toy,peace sign teething toy,teether,002300.01,0,23,0,1,1380001,0,0,0,0,0
American,7780,7,M,002305.02.gif,NA,Toy,block,block,002305.02,0,23,5,2,1385002,0,0,0,0,0
American,7780,7,M,002310.02.gif,NA,Toy,block,block,002310.02,0,23,10,2,1390002,0,0,0,0,0
American,7780,7,M,002315.03.gif,NA,Toy,block,block,002315.03,0,23,15,3,1395003,0,0,0,0,0
American,7780,7,M,002325.00.gif,NA,Toy,peace sign teething toy,teether,002325.00,0,23,25,0,1405000,0,0,0,0,0
American,7780,7,M,002330.01.gif,NA,Toy,peace sign teething toy,teether,002330.01,0,23,30,1,1410001,0,0,0,0,0
American,7780,7,M,002415.02.gif,NA,ToolMealtime,reusable water bottle,bottle,002415.02,0,24,15,2,1455002,0,0,0,0,0
American,7780,7,M,002420.03.gif,NA,ToolMealtime,reusable water bottle,bottle,002420.03,0,24,20,3,1460003,0,0,0,0,0
American,7780,7,M,002425.03.gif,NA,Toy,ball,ball,002425.03,0,24,25,3,1465003,0,0,0,0,0
American,7780,7,M,002430.00.gif,NA,Toy,ball,ball,002430.00,0,24,30,0,1470000,0,0,0,0,0
American,7780,7,M,002435.01.gif,NA,Toy,ball,ball,002435.01,0,24,35,1,1475001,0,0,0,0,0
American,7780,7,M,002440.01.gif,NA,Toy,ball,ball,002440.01,0,24,40,1,1480001,0,0,0,0,0
American,7780,7,M,002445.02.gif,NA,Toy,ball,ball,002445.02,0,24,45,2,1485002,0,0,0,0,0
American,7780,7,M,002450.02.gif,NA,Toy,ball,ball,002450.02,0,24,50,2,1490002,0,0,0,0,0
American,7780,7,M,002455.03.gif,NA,Toy,ball,ball,002455.03,0,24,55,3,1495003,0,0,0,0,0
American,7780,7,M,002500.03.gif,NA,OtherSynthetic,container,container,002500.03,0,25,0,3,1500003,0,0,0,0,0
American,7780,7,M,002505.00.gif,NA,OtherSynthetic,container,container,002505.00,0,25,5,0,1505000,0,0,0,0,0
American,7780,7,M,002510.01.gif,NA,OtherSynthetic,container,container,002510.01,0,25,10,1,1510001,0,0,0,0,0
American,7780,7,M,002515.01.gif,NA,OtherSynthetic,container,container,002515.01,0,25,15,1,1515001,0,0,0,0,0
American,7780,7,M,002520.02.gif,NA,OtherSynthetic,container,container,002520.02,0,25,20,2,1520002,0,0,0,0,0
American,7780,7,M,002525.02.gif,NA,OtherSynthetic,container,container,002525.02,0,25,25,2,1525002,0,0,0,0,0
American,7780,7,M,002530.03.gif,NA,OtherSynthetic,container,container,002530.03,0,25,30,3,1530003,0,0,0,0,0
American,7780,7,M,002535.00.gif,NA,OtherSynthetic,container,container,002535.00,0,25,35,0,1535000,0,0,0,0,0
American,7780,7,M,002540.01.gif,NA,OtherSynthetic,container,container,002540.01,0,25,40,1,1540001,0,0,0,0,0
American,7780,7,M,002550.02.gif,NA,OtherSynthetic,container,container,002550.02,0,25,50,2,1550002,0,0,0,0,0
American,7780,7,M,002555.02.gif,NA,OtherSynthetic,container,container,002555.02,0,25,55,2,1555002,0,0,0,0,0
American,7780,7,M,002600.03.gif,NA,OtherSynthetic,container,container,002600.03,0,26,0,3,1560003,0,0,0,0,0
American,7780,7,M,002605.03.gif,NA,OtherSynthetic,container,container,002605.03,0,26,5,3,1565003,0,0,0,0,0
American,7780,7,M,002610.00.gif,NA,OtherSynthetic,container,container,002610.00,0,26,10,0,1570000,0,0,0,0,0
American,7780,7,M,002610.00.gif,NA,Clothing,pants,pants,002610.00,0,26,10,0,1570000,0,0,0,0,0
American,7780,7,M,002615.01.gif,NA,OtherSynthetic,container,container,002615.01,0,26,15,1,1575001,0,0,0,0,0
American,7780,7,M,002620.01.gif,NA,OtherSynthetic,container,container,002620.01,0,26,20,1,1580001,0,0,0,0,0
American,7780,7,M,002625.02.gif,NA,OtherSynthetic,container,container,002625.02,0,26,25,2,1585002,0,0,0,0,0
American,7780,7,M,002630.02.gif,NA,OtherSynthetic,container,container,002630.02,0,26,30,2,1590002,0,0,0,0,0
American,7780,7,M,002645.00.gif,NA,OtherSynthetic,container,container,002645.00,0,26,45,0,1605000,0,0,0,0,0
American,7780,7,M,002650.01.gif,NA,OtherSynthetic,container,container,002650.01,0,26,50,1,1610001,0,0,0,0,0
American,7780,7,M,002655.01.gif,NA,OtherSynthetic,container,container,002655.01,0,26,55,1,1615001,0,0,0,0,0
American,7780,7,M,002700.02.gif,NA,OtherSynthetic,container,container,002700.02,0,27,0,2,1620002,0,0,0,0,0
American,7780,7,M,002705.02.gif,NA,OtherSynthetic,container,container,002705.02,0,27,5,2,1625002,0,0,0,0,0
American,7780,7,M,002715.00.gif,NA,OtherSynthetic,container,container,002715.00,0,27,15,0,1635000,0,0,0,0,0
American,7780,7,M,002725.01.gif,NA,OtherSynthetic,container,container,002725.01,0,27,25,1,1645001,0,0,0,0,0
American,7780,7,M,002740.03.gif,NA,ToolWork,container,container,002740.03,0,27,40,3,1660003,0,0,0,0,0
American,7780,7,M,002740.03.gif,NA,OtherSynthetic,container,container,002740.03,0,27,40,3,1660003,0,0,0,0,0
American,7780,7,M,002745.03.gif,NA,ToolWork,container,container,002745.03,0,27,45,3,1665003,0,0,0,0,0
American,7780,7,M,002745.03.gif,NA,OtherSynthetic,container,container,002745.03,0,27,45,3,1665003,0,0,0,0,0
American,7780,7,M,002750.00.gif,NA,ToolWork,container,container,002750.00,0,27,50,0,1670000,0,0,0,0,0
American,7780,7,M,002750.00.gif,NA,OtherSynthetic,container,container,002750.00,0,27,50,0,1670000,0,0,0,0,0
American,7780,7,M,002755.01.gif,NA,ToolWork,container,container,002755.01,0,27,55,1,1675001,0,0,0,0,0
American,7780,7,M,002755.01.gif,NA,OtherSynthetic,container,container,002755.01,0,27,55,1,1675001,0,0,0,0,0
American,7780,7,M,002820.03.gif,NA,OtherSynthetic,container,container,002820.03,0,28,20,3,1700003,0,0,0,0,0
American,7780,7,M,002825.00.gif,NA,OtherSynthetic,container,container,002825.00,0,28,25,0,1705000,0,0,0,0,0
American,7780,7,M,002830.01.gif,NA,OtherSynthetic,container,container,002830.01,0,28,30,1,1710001,0,0,0,0,0
American,7780,7,M,002835.01.gif,NA,OtherSynthetic,container,container,002835.01,0,28,35,1,1715001,0,0,0,0,0
American,7780,7,M,002840.02.gif,NA,Toy,block,block,002840.02,0,28,40,2,1720002,0,0,0,0,0
American,7780,7,M,002855.03.gif,NA,Toy,toy turtle,turtle,002855.03,0,28,55,3,1735003,0,0,0,0,0
American,7780,7,M,002905.01.gif,NA,Toy,toy turtle,turtle,002905.01,0,29,5,1,1745001,0,0,0,0,0
American,7780,7,M,002910.01.gif,NA,Toy,toy turtle,turtle,002910.01,0,29,10,1,1750001,0,0,0,0,0
American,7780,7,M,002915.02.gif,NA,Toy,toy turtle,turtle,002915.02,0,29,15,2,1755002,0,0,0,0,0
American,7780,7,M,002925.03.gif,NA,Toy,toy turtle,turtle,002925.03,0,29,25,3,1765003,0,0,0,0,0
American,7780,7,M,002930.00.gif,NA,Toy,toy turtle,turtle,002930.00,0,29,30,0,1770000,0,0,0,0,0
American,7780,7,M,002935.01.gif,NA,Toy,toy turtle,turtle,002935.01,0,29,35,1,1775001,0,0,0,0,0
American,7780,7,M,002940.01.gif,NA,Toy,toy turtle,turtle,002940.01,0,29,40,1,1780001,0,0,0,0,0
American,7780,7,M,002950.02.gif,NA,Toy,toy turtle,turtle,002950.02,0,29,50,2,1790002,0,0,0,0,0
American,7780,7,M,002955.03.gif,NA,Toy,toy turtle,turtle,002955.03,0,29,55,3,1795003,0,0,0,0,0
American,7780,7,M,003000.03.gif,NA,Toy,toy lion,lion,003000.03,0,30,0,3,1800003,0,0,0,0,0
American,7780,7,M,003005.00.gif,NA,Toy,toy turtle,turtle,003005.00,0,30,5,0,1805000,0,0,0,0,0
American,7780,7,M,003010.01.gif,NA,Toy,toy turtle,turtle,003010.01,0,30,10,1,1810001,0,0,0,0,0
American,7780,7,M,003030.03.gif,NA,ToolMealtime,reusable water bottle,bottle,003030.03,0,30,30,3,1830003,0,0,0,0,0
American,7780,7,M,003035.03.gif,NA,ToolMealtime,reusable water bottle,bottle,003035.03,0,30,35,3,1835003,0,0,0,0,0
American,7780,7,M,003040.00.gif,NA,ToolMealtime,reusable water bottle,bottle,003040.00,0,30,40,0,1840000,0,0,0,0,0
American,7780,7,M,003045.01.gif,NA,ToolMealtime,reusable water bottle,bottle,003045.01,0,30,45,1,1845001,0,0,0,0,0
American,7780,7,M,003050.01.gif,NA,ToolMealtime,reusable water bottle,bottle,003050.01,0,30,50,1,1850001,0,0,0,0,0
American,7780,7,M,003105.03.gif,NA,Toy,toy ladybug,ladybug,003105.03,0,31,5,3,1865003,0,0,0,0,0
American,7780,7,M,003115.01.gif,NA,Toy,toy ladybug,ladybug,003115.01,0,31,15,1,1875001,0,0,0,0,0
American,7780,7,M,003120.01.gif,NA,Toy,toy ladybug,ladybug,003120.01,0,31,20,1,1880001,0,0,0,0,0
American,7780,7,M,003155.01.gif,NA,Toy,toy ladybug,ladybug,003155.01,0,31,55,1,1915001,0,0,0,0,0
American,7780,7,M,003200.02.gif,NA,Toy,toy ladybug,ladybug,003200.02,0,32,0,2,1920002,0,0,0,0,0
American,7780,7,M,003205.02.gif,NA,Toy,toy ladybug,ladybug,003205.02,0,32,5,2,1925002,0,0,0,0,0
American,7780,7,M,003210.03.gif,NA,Toy,toy ladybug,ladybug,003210.03,0,32,10,3,1930003,0,0,0,0,0
American,7780,7,M,003210.03.gif,NA,Toy,toy turtle,turtle,003210.03,0,32,10,3,1930003,0,0,0,0,0
American,7780,7,M,003215.03.gif,NA,Toy,toy turtle,turtle,003215.03,0,32,15,3,1935003,0,0,0,0,0
American,7780,7,M,003220.00.gif,NA,Toy,toy turtle,turtle,003220.00,0,32,20,0,1940000,0,0,0,0,0
American,7780,7,M,003225.01.gif,NA,Toy,toy ladybug,ladybug,003225.01,0,32,25,1,1945001,0,0,0,0,0
American,7780,7,M,003230.01.gif,NA,Toy,toy turtle,turtle,003230.01,0,32,30,1,1950001,0,0,0,0,0
American,7780,7,M,003235.02.gif,NA,Toy,toy ladybug,ladybug,003235.02,0,32,35,2,1955002,0,0,0,0,0
American,7780,7,M,003240.02.gif,NA,Toy,toy ladybug,ladybug,003240.02,0,32,40,2,1960002,0,0,0,0,0
American,7780,7,M,003245.03.gif,NA,Toy,toy ladybug,ladybug,003245.03,0,32,45,3,1965003,0,0,0,0,0
American,7780,7,M,003245.03.gif,NA,Toy,toy turtle,turtle,003245.03,0,32,45,3,1965003,0,0,0,0,0
American,7780,7,M,003250.00.gif,NA,Toy,toy ladybug,ladybug,003250.00,0,32,50,0,1970000,0,0,0,0,0
American,7780,7,M,003255.01.gif,NA,Toy,toy ladybug,ladybug,003255.01,0,32,55,1,1975001,0,0,0,0,0
American,7780,7,M,003300.01.gif,NA,Toy,toy turtle,turtle,003300.01,0,33,0,1,1980001,0,0,0,0,0
American,7780,7,M,003305.02.gif,NA,Toy,toy ladybug,ladybug,003305.02,0,33,5,2,1985002,0,0,0,0,0
American,7780,7,M,003310.02.gif,NA,Toy,toy ladybug,ladybug,003310.02,0,33,10,2,1990002,0,0,0,0,0
American,7780,7,M,003315.03.gif,NA,Toy,toy ladybug,ladybug,003315.03,0,33,15,3,1995003,0,0,0,0,0
American,7780,7,M,003320.03.gif,NA,Toy,toy ladybug,ladybug,003320.03,0,33,20,3,2000003,0,0,0,0,0
American,7780,7,M,003330.01.gif,NA,Toy,toy ladybug,ladybug,003330.01,0,33,30,1,2010001,0,0,0,0,0
American,7780,7,M,003335.01.gif,NA,Toy,toy ladybug,ladybug,003335.01,0,33,35,1,2015001,0,0,0,0,0
American,7780,7,M,003340.02.gif,NA,Book,listen+to+the+wind+book,book,003340.02,0,33,40,2,2020002,0,0,0,0,0
American,7780,7,M,003345.02.gif,NA,Book,listen+to+the+wind+book,book,003345.02,0,33,45,2,2025002,0,0,0,0,0
American,7780,7,M,003400.00.gif,NA,Toy,block,block,003400.00,0,34,0,0,2040000,0,0,0,0,0
American,7780,7,M,003405.01.gif,NA,Toy,block,block,003405.01,0,34,5,1,2045001,0,0,0,0,0
American,7780,7,M,003410.01.gif,NA,Toy,block,block,003410.01,0,34,10,1,2050001,0,0,0,0,0
American,7780,7,M,003415.02.gif,NA,Toy,block,block,003415.02,0,34,15,2,2055002,0,0,0,0,0
American,7780,7,M,003420.02.gif,NA,Toy,block,block,003420.02,0,34,20,2,2060002,0,0,0,0,0
American,7780,7,M,003425.03.gif,NA,Toy,block,block,003425.03,0,34,25,3,2065003,0,0,0,0,0
American,7780,7,M,003430.00.gif,NA,Toy,block,block,003430.00,0,34,30,0,2070000,0,0,0,0,0
American,7780,7,M,003435.01.gif,NA,Toy,block,block,003435.01,0,34,35,1,2075001,0,0,0,0,0
American,7780,7,M,003455.03.gif,NA,Toy,block,block,003455.03,0,34,55,3,2095003,0,0,0,0,0
American,7780,7,M,003505.00.gif,NA,Toy,block,block,003505.00,0,35,5,0,2105000,0,0,0,0,0
American,7780,7,M,003510.01.gif,NA,Toy,block,block,003510.01,0,35,10,1,2110001,0,0,0,0,0
American,7780,7,M,003515.01.gif,NA,Toy,block,block,003515.01,0,35,15,1,2115001,0,0,0,0,0
American,7780,7,M,003520.02.gif,NA,Toy,block,block,003520.02,0,35,20,2,2120002,0,0,0,0,0
American,7780,7,M,003525.02.gif,NA,Toy,block,block,003525.02,0,35,25,2,2125002,0,0,0,0,0
American,7780,7,M,003550.01.gif,NA,Toy,block,block,003550.01,0,35,50,1,2150001,0,0,0,0,0
American,7780,7,M,003555.02.gif,NA,Toy,block,block,003555.02,0,35,55,2,2155002,0,0,0,0,0
American,7780,7,M,003600.02.gif,NA,Toy,block,block,003600.02,0,36,0,2,2160002,0,0,0,0,0
American,7780,7,M,003605.03.gif,NA,Toy,block,block,003605.03,0,36,5,3,2165003,0,0,0,0,0
American,7780,7,M,003615.01.gif,NA,Toy,block,block,003615.01,0,36,15,1,2175001,0,0,0,0,0
American,7780,7,M,003620.01.gif,NA,Toy,block,block,003620.01,0,36,20,1,2180001,0,0,0,0,0
American,7780,7,M,003635.03.gif,NA,Toy,mickey+mouse+toy,mickey+mouse,003635.03,0,36,35,3,2195003,0,0,0,0,0
American,7780,7,M,003740.02.gif,NA,Toy,stuffed tiger,tiger,003740.02,0,37,40,2,2260002,0,0,0,0,0
American,7780,7,M,003745.03.gif,NA,Toy,peace sign teething toy,teether,003745.03,0,37,45,3,2265003,0,0,0,0,0
American,7780,7,M,003750.00.gif,NA,Toy,peace sign teething toy,teether,003750.00,0,37,50,0,2270000,0,0,0,0,0
